"subject_id","vocab_id","vocab_label","fuzzymatch_score","process_time"
160245,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
162883,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159290,"https://w3id.org/eusoilvoc#SoilErosion","soil erosion",100,"2026-06-25 12:54:23.243731+00"
159291,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159292,"https://w3id.org/eusoilvoc#SoilOrganicCarbon","soil organic carbon",100,"2026-06-25 12:54:23.243731+00"
159293,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159294,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159295,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159296,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159297,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159298,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159299,"https://w3id.org/eusoilvoc#SoilBiodiversityLoss","soil biodiversity loss",87,"2026-06-25 12:54:23.243731+00"
159300,"https://w3id.org/eusoilvoc#SoilHealth","soil health",100,"2026-06-25 12:54:23.243731+00"
159302,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159303,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159304,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159305,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159306,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159307,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159308,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159309,"https://w3id.org/eusoilvoc#Carbonate","carbonate",88,"2026-06-25 12:54:23.243731+00"
159310,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159311,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159312,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159313,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159314,"https://w3id.org/eusoilvoc#PesticideUse","pesticide use",87,"2026-06-25 12:54:23.243731+00"
159315,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159316,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159317,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159318,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159319,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159320,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159321,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159322,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159323,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159324,"https://w3id.org/eusoilvoc#SoilPhysicalProperties","soil physical properties",100,"2026-06-25 12:54:23.243731+00"
159325,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159326,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159327,"https://w3id.org/eusoilvoc#CropYield","crop yield",100,"2026-06-25 12:54:23.243731+00"
159328,"https://w3id.org/eusoilvoc#Geology","geology",80,"2026-06-25 12:54:23.243731+00"
159329,"https://w3id.org/eusoilvoc#Nitrogen","nitrogen",NULL,"2026-06-25 12:54:23.243731+00"
159330,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159331,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159332,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159333,"https://w3id.org/eusoilvoc#CropYield","crop yield",NULL,"2026-06-25 12:54:23.243731+00"
159334,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159335,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159336,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159337,"https://w3id.org/eusoilvoc#SoilOrganicMatter","soil organic matter",NULL,"2026-06-25 12:54:23.243731+00"
159338,"https://w3id.org/eusoilvoc#Nitrogen","nitrogen",100,"2026-06-25 12:54:23.243731+00"
159339,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159340,"https://w3id.org/eusoilvoc#SoilPhysicalProperties","soil physical properties",NULL,"2026-06-25 12:54:23.243731+00"
159341,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159342,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159343,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159344,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159345,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159346,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159347,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159348,"https://w3id.org/eusoilvoc#SoilOrganicMatter","soil organic matter",100,"2026-06-25 12:54:23.243731+00"
159349,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159350,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159351,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159352,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159353,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159354,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159355,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159356,"https://w3id.org/eusoilvoc#LandUse","land use",100,"2026-06-25 12:54:23.243731+00"
159357,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159358,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159359,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159360,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159361,"https://w3id.org/eusoilvoc#SoilDegradation","soil degradation",81,"2026-06-25 12:54:23.243731+00"
160142,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159363,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159364,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159365,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159366,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159367,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159368,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159369,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159370,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159371,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159372,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159373,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159374,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159375,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159376,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159377,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160143,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159379,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159380,"https://w3id.org/eusoilvoc#SoilDenitrification","soil denitrification",86,"2026-06-25 12:54:23.243731+00"
159381,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159382,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159383,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159384,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160144,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159386,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159387,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159388,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159389,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159390,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159391,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159392,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160145,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159394,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159397,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159398,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159399,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159400,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160146,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160147,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159403,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159404,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159405,"https://w3id.org/eusoilvoc#SoilProperties","soil properties",100,"2026-06-25 12:54:23.243731+00"
159406,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160148,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160149,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159408,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159409,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159410,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159411,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159412,"https://w3id.org/eusoilvoc#SoilProductivity","soil productivity",95,"2026-06-25 12:54:23.243731+00"
159413,"https://w3id.org/eusoilvoc#Salinisation","salinisation",92,"2026-06-25 12:54:23.243731+00"
159414,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159415,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159416,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159417,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159418,"https://w3id.org/eusoilvoc#SoilCompaction","soil compaction",100,"2026-06-25 12:54:23.243731+00"
159419,"https://w3id.org/eusoilvoc#SoilSealing","soil sealing",100,"2026-06-25 12:54:23.243731+00"
159420,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159421,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159422,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159423,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159424,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159425,"https://w3id.org/eusoilvoc#ClimateRegulation","climate regulation",82,"2026-06-25 12:54:23.243731+00"
159426,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159427,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159428,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159429,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159430,"https://w3id.org/eusoilvoc#SOCLoss","soil organic carbon loss",100,"2026-06-25 12:54:23.243731+00"
159431,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159432,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159433,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159434,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159435,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159436,"https://w3id.org/eusoilvoc#SoilAcidification","soil acidification",100,"2026-06-25 12:54:23.243731+00"
159437,"https://w3id.org/eusoilvoc#SoilContaminants","soil contaminants",88,"2026-06-25 12:54:23.243731+00"
159438,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159439,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159440,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159441,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159442,"https://w3id.org/eusoilvoc#SoilOrganicCarbon","soil organic carbon",100,"2026-06-25 12:54:23.243731+00"
159443,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159444,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159445,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159446,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159447,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159448,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159449,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159450,"https://w3id.org/eusoilvoc#SoilMineralization","soil mineralization",80,"2026-06-25 12:54:23.243731+00"
159451,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159452,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159453,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159454,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159455,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159456,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159457,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159458,"https://w3id.org/eusoilvoc#Mulching","mulching",80,"2026-06-25 12:54:23.243731+00"
159459,"https://w3id.org/eusoilvoc#Crop","crop",100,"2026-06-25 12:54:23.243731+00"
159460,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159461,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159462,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160150,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160151,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159465,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159466,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159467,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159468,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159469,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159470,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159471,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159472,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159473,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159474,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159475,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159476,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159477,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160152,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160153,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159480,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159481,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159482,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159483,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159484,"https://w3id.org/eusoilvoc#SoilAggregateStability","soil aggregate stability",88,"2026-06-25 12:54:23.243731+00"
159485,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160154,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159487,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159488,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159489,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159490,"https://w3id.org/eusoilvoc#Evapouration","evapouration",82,"2026-06-25 12:54:23.243731+00"
159491,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159492,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159493,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159494,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159495,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159496,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159497,"https://w3id.org/eusoilvoc#SoilManagement","soil management",80,"2026-06-25 12:54:23.243731+00"
159498,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159499,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159500,"https://w3id.org/eusoilvoc#LandCover","land cover",100,"2026-06-25 12:54:23.243731+00"
159501,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159502,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159503,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159504,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159505,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159506,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159507,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159508,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159509,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159510,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159511,"https://w3id.org/eusoilvoc#SoilSealing","soil sealing",88,"2026-06-25 12:54:23.243731+00"
159512,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159513,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159514,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159515,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159516,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159517,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159518,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159519,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159520,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159521,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159522,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159523,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159524,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159525,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159526,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159527,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159528,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159529,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159530,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159531,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159532,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159533,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159534,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160155,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159535,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159536,"https://w3id.org/eusoilvoc#SoilContaminants","soil contaminants",83,"2026-06-25 12:54:23.243731+00"
159537,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159538,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159539,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159540,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159541,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159542,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160156,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159544,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159545,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159546,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159547,"https://w3id.org/eusoilvoc#EnvironmentalFactors","environmental factors",81,"2026-06-25 12:54:23.243731+00"
159548,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159549,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159550,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159551,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159552,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160157,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159554,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159555,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160158,"https://w3id.org/eusoilvoc#SoilManagement","soil management",80,"2026-06-25 12:54:23.243731+00"
159557,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160159,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159559,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159560,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159561,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159562,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159563,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159564,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159565,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159566,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159567,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160160,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159569,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159570,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159571,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160161,"https://w3id.org/eusoilvoc#EnvironmentalFactors","environmental factors",80,"2026-06-25 12:54:23.243731+00"
159573,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159574,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159575,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159576,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159577,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159578,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159579,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159580,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160162,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159582,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159583,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159584,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159585,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159586,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159587,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160163,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159589,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159590,"https://w3id.org/eusoilvoc#SOCLoss","soil organic carbon loss",86,"2026-06-25 12:54:23.243731+00"
159591,"https://w3id.org/eusoilvoc#SoilTypes","soil types",100,"2026-06-25 12:54:23.243731+00"
159592,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159593,"https://w3id.org/eusoilvoc#Gypsum","gypsum",86,"2026-06-25 12:54:23.243731+00"
160164,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159595,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159596,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159597,"https://w3id.org/eusoilvoc#Emissions","emissions",82,"2026-06-25 12:54:23.243731+00"
159598,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159599,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159600,"https://w3id.org/eusoilvoc#SoilMelting","soil melting",85,"2026-06-25 12:54:23.243731+00"
159601,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160165,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159603,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159604,"https://w3id.org/eusoilvoc#FoodProduction","food production",80,"2026-06-25 12:54:23.243731+00"
159605,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159606,"https://w3id.org/eusoilvoc#Nitrogen","nitrogen",89,"2026-06-25 12:54:23.243731+00"
159607,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159608,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159609,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160166,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159611,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159612,"https://w3id.org/eusoilvoc#SoilManagement","soil management",100,"2026-06-25 12:54:23.243731+00"
159613,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159614,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159615,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159616,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159617,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159618,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159619,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160167,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159621,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159622,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159623,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159624,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159625,"https://w3id.org/eusoilvoc#SoilFormation","soil formation",93,"2026-06-25 12:54:23.243731+00"
159626,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160168,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159628,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159629,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159630,"https://w3id.org/eusoilvoc#SoilProductivity","soil productivity",100,"2026-06-25 12:54:23.243731+00"
159631,"https://w3id.org/eusoilvoc#SoilConsolidation","soil consolidation",80,"2026-06-25 12:54:23.243731+00"
159632,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160169,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
160170,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159635,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159636,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159637,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159638,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159639,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159640,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159641,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159642,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159643,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159645,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159646,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159647,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159648,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159649,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159650,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159651,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159652,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159653,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
159655,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
