id,record_id,name,format,url,description
7043,copernicus_v_3035_10_m_ua-2012_p_2011-2013_vxx_rxx,NULL,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,UrbanAtlas_2012
5489,2f99e113-183c-11e9-aba8-a0481ca9e724,:wosis_latest_cecph8,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Cation exchange capacity - buffered at pH8
5492,2f99e113-183c-11e9-aba8-a0481ca9e724,wosis_latest_cecph8,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Cation exchange capacity - buffered at pH8
5549,04111166-39d6-4d25-befe-14e8af3f0c91,DHI,OGC:WMS,https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fedit%2Fpak_hih%2Fwms,DHI
5576,87d11829-ae5e-4e5a-9b4a-c090c723e7c3,gyga_af_agg_30cm_tetas__m_1km,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map,NULL
7051,10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c,NULL,OGC:WMS,https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
7054,copernicus_v_3035_10_m_rz-2012-lclu_p_2011-2013_v01_r00,NULL,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FRiparianZones%2FLCLU%2FMapServer%2FWMSServer%3Fservice%3DWMS%26request%3DGetCapabilities%26version%3D1.3.0,NULL
7056,10.2909/047f71ee-dec6-4c7b-8044-7a153c025588,Urban Atlas Change 2006-2012,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlasChange_2006_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
7115,copernicus_v_3035_10_m_ua-2012_p_2011-2013_v02_r00,NULL,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,UrbanAtlas_2012
7120,10.2909/2afca4ec-76e2-4155-b4e6-7460f9f6ae01,Riparian Zones 2018 LCLU,OGC:WMS,https%3A%2F%2Fcopernicus.discomap.eea.europa.eu%2Farcgis%2Fservices%2FRiparianZones%2FRZ_2018%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
7124,"eea_r_3035_100_m_clc-2018-acc_p_2017-2018_v01_r00,DAT-214-en",0,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FLand%2FCLC_accounting_layer_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,CLC_accounting_layer_2018
7288,713396fd-1687-11ea-a7c0-a0481ca9e724,phh2o_15-30cm_mean,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fphh2o.map,NULL
5581,e25d6117-ff65-4f0c-a776-e31df6153b7b,INSPIRE Sols - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2FINSPIRE%2FWMS%2FSO%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,"Adresse de connexion au service de visualisation WMS-Inspire des couches de données du thème ""Sols""."
5645,713396f7-1687-11ea-a7c0-a0481ca9e724,clay_15-30cm_Q0.5,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fclay.map,NULL
5615,4f0daec9-4c10-4906-a778-43a8fa2251c3,gyga_af_agg_30cm_texclss__m_1km,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map,NULL
5664,1e14846a-85ed-4381-8f62-f56d160dfd84,SRO:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK2_SRO%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Surface runoff (K2)
5668,8dd1d18f-b735-40e6-abe8-943ecda83fa4,af250m_nutrient_cu_m_agg30cm,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Faf250m_nutrient.map,NULL
5695,21adc50b-d0a0-4efc-bcda-139738cef2fb,ETINCR:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FNIGER_ETINCR%2Fv2%3Frequest%3DGetCapabilities%26service%3DWMS%26version%3D1.1.1,Incremental evapotranspiration (Niger River Bain - Monthly - 100m)
5715,25488c3e-5593-4ab8-96de-cf30b7bf8342,SRO:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK3_SRO%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Surface Runoff (K3)
5716,2f99e109-183c-11e9-aba8-a0481ca9e724,:wosis_latest_phpwsl,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Phosphorus (P) - water soluble
5719,2f99e109-183c-11e9-aba8-a0481ca9e724,wosis_latest_phpwsl,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Phosphorus (P) - water soluble
5724,10aa9a8f-1433-11e9-a8fa-a0481ca9e724,gyga_af_agg_erzd_pwp__m_1km,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map,NULL
5771,2f99e107-183c-11e9-aba8-a0481ca9e724,:wosis_latest_phetol,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Phosphorus (P) - Olsen
5774,2f99e107-183c-11e9-aba8-a0481ca9e724,wosis_latest_phetol,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Phosphorus (P) - Olsen
5776,79ee0152-3dc9-4a6e-8df7-b3d5b154bee0,gyga_af_erzd_limfactor__m_1km,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map,NULL
5782,2f99e110-183c-11e9-aba8-a0481ca9e724,:wosis_latest_bdfifm,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Bulk density fine earth - field moist
5785,2f99e110-183c-11e9-aba8-a0481ca9e724,wosis_latest_bdfifm,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Bulk density fine earth - field moist
5798,2f99e11c-183c-11e9-aba8-a0481ca9e724,:wosis_latest_wg0100,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Water retention gravimetric - 100 kPa
5801,2f99e11c-183c-11e9-aba8-a0481ca9e724,wosis_latest_wg0100,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Water retention gravimetric - 100 kPa
5858,713396fc-1687-11ea-a7c0-a0481ca9e724,cec_0-5cm_mean,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fcec.map,NULL
5904,f0797a68-1692-11ea-a7c0-a0481ca9e724,nitrogen_0-5cm_mean,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fnitrogen.map,NULL
5933,33b088ba-49e9-4186-a9ef-80dee2f92586,0,ogc:wms,https%3A%2F%2Fservices.bgr.de%2Fwms%2Fboden%2Fgws1000%2F%3F,"Die Karte der Grundwasserbeeinflussung der Böden in Deutschland gibt einen Überblick über den Grad der Beeinflussung der Bodenentwicklung durch Grundwasser unterhalb der Geländeoberfläche. Böden, die durch Grundwasser beeinflusst sind, haben meist nur ein eingeschränktes Ertragspotential. Je höher der Grundwasserstand, desto größer ist der Einfluss auf das Pflanzenwachstum. Die Karte basiert auf der Auswertung der nutzungsdifferenzierten Bodenübersichtskarte 1:1.000.000 (BUEK1000N) und zeigt die klassifizierte Grundwasserstufe. Die Grundwasserstufe wird aus dem mittleren Grundwassertiefstand (MNGW) abgeleitet. Die Methode ist in der Bodenkundlichen Kartieranleitung (KA5) und in der Methodendokumentation Bodenkunde der Ad-hoc-AG Boden veröffentlicht. Für die nutzungsabhängige Differenzierung der Profildaten werden die Landnutzungsdaten aus CORINE Land Cover 2006 genutzt."
5964,39080483-1294-4b73-8f50-0516f336a7d4,SUPPLY:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK3_SUPPLY%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Supplied water (K3)
5973,393d8106-4400-51cd-9767-e8bbef2f73a6,bdgsf_classe_ru,ogc:wms,https%3A%2F%2Fagroenvgeo.data.inra.fr%2Fgeoserver%2Finra_bdgsf%2Fwms%3F,"Cette carte donne la classe de réserve utile en eau dominante par Unité Cartographique de Sol de la Base de Données Géographique des Sols de France à 1/1 000 000.La carte des réserves en eau utile de la France métropolitaine montre une relation forte avec la texture mais aussi la profondeur des sols. Ainsi, les sols présentant les plus fortes réserves en eau utile sont les sols limoneux du Bassin parisien qui cumulent une texture limoneuse favorable et une forte épaisseur. Les sols à plus faible réserve sont les sols sableux (Landes, Vosges) ou peu épais (Causses, Provence, seuil du Poitou)."
6004,23364050-f918-4cf3-9adf-6f7348c21c5e,SRO:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FLBN_LIT_SRO%2Fv2%3Frequest%3DGetCapabilities%26service%3DWMS%26version%3D1.1.1,"Surface Runoff (Litani River Basin, Lebanon - Monthly - 100m)"
6006,76bb6ba1-35ca-4830-9539-95579444ef24,:wosis_latest_phca,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - pH CaCl2
6009,76bb6ba1-35ca-4830-9539-95579444ef24,wosis_latest_phca,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - pH CaCl2
6028,40a26790-b4cf-4842-bd28-db5317841d2f,AET:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FKHM_ET%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration (Tonlé Sap
6053,8496a378-8d1e-11e9-8046-0cc47adaa92c,:wosis_latest_elco20,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Electrical conductivity - ratio 1:2
6056,8496a378-8d1e-11e9-8046-0cc47adaa92c,wosis_latest_elco20,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Electrical conductivity - ratio 1:2
6063,2f99e114-183c-11e9-aba8-a0481ca9e724,:wosis_latest_elcosp,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Electrical conductivity - saturated paste
6066,2f99e114-183c-11e9-aba8-a0481ca9e724,wosis_latest_elcosp,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Electrical conductivity - saturated paste
6144,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grndversch_gevoeligh,OGC:WFS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwfs%3F,WFS-endpoint Gevoeligheid voor grondverschuivingen
6145,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grondverschuivingen:grndversch_gevoeligh,OGC:WFS-2.0.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwfs%3FSERVICE%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,WFS-capabilities Gevoeligheid voor grondverschuivingen
6146,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grndversch_gevoeligh,OGC:WMS-1.3.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwms%3FSERVICE%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,WMS-capabilities Gevoeligheid voor grondverschuivingen
6148,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grndversch_gevoeligh,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwms%3FSERVICE%3DWMS%26version%3D1.3.0%26request%3DGetMap,WMS-map Gevoeligheid voor grondverschuivingen
6149,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grndversch_gevoeligh,OGC:WMS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwms%3F,WMS-endpoint Gevoeligheid voor grondverschuivingen
6150,https://www.dov.vlaanderen.be/geonetwork/srv/metadata/2035e01e-eef5-4806-948c-df7b966169a1,grndversch_gevoeligh,OGC:WFS-2.0.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fgrondverschuivingen%2Fwfs%3FSERVICE%3DWFS%26version%3D2.0.0%26request%3DGetFeature%26count%3D1%26typeName%3Dgrndversch_gevoeligh,WFS-feature Gevoeligheid voor grondverschuivingen
6154,713396f9-1687-11ea-a7c0-a0481ca9e724,bdod_0-5cm_mean,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fbdod.map,NULL
6205,eea_r_3035_5_km_smoisture-anomalies-gs-2021_p_2000-2021_v01_r00,NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FDrought%2FGrowing_Season_Mean_Soil_Moisture_2000_2019%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6209,"eea_r_3035_5_km_smoisture-anomalies-gs-2019_p_2000-2019_v01_r00,DAT-247-en",NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FDrought%2FGrowing_Season_Mean_Soil_Moisture_2000_2019%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6255,eea_v_4258_100_k_impervious-area-umz_p_2015_v01_r00,NULL,OGC:WMS,https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FPercentage_Impervious_Area_UMZ_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6262,eea_v_3035_1_km_n-p-agri-soil_p_2008-2019_v01_r00,NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2Fconcentrations_of_nitrogen_phosphorus_in_EU_agricultural_soils%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6265,eea_v_4258_100_k_impervious-area-city_p_2015_v01_r00,NULL,OGC:WMS,https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FImpervious_Areas_Core_City%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6291,eea_r_3035_100_m_imd-2009-acc_p_2008-2010_v01_r03,NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2009%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6292,3ca32c74-a47b-496d-9943-9db04d7918b5,:wosis_latest_orgm,OGC:WFS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Organic matter (LOI)
6295,3ca32c74-a47b-496d-9943-9db04d7918b5,wosis_latest_orgm,OGC:WMS,https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fwosis_latest.map,WoSIS latest - Organic matter (LOI)
6306,eea_r_3035_100_m_imd-2006-acc_p_2005-2007_v01_r03,NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2006%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6311,eea_r_3035_100_m_imd-2012-acc_p_2011-2013_v01_r03,NULL,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2012%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6335,eea_r_3035_1_k_total-nutrient-input_p_2010_v01_r00,0,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2FNitrogen_Input_to_agroecosystems%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Total nitrogen input 2010 (kg/ha/yr)
6370,10.2909/e3284161-abef-4a2e-a291-cd8ce1cab54e,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessChange_15_18/ImageServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6381,10.2909/96b7f7df-3f79-4001-b489-1d918c813a62,NULL,OGC:WMS,https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Sparsely%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6388,10.2909/3bf542bd-eebd-4d73-b53c-a0243f2ed862,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessDensity_2018/ImageServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6391,10.2909/73f0e3eb-ea21-4083-9b49-9c345c766775,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessClassifiedChange_15_18/ImageServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6395,10.2909/3e412def-a4e6-4413-98bb-42b571afd15e,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_BuiltUp_2018/ImageServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6408,eea_v_3035_1_mio_grass-intens-management_p_2010_v01_r00,0,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2FGrassland_intensification_2010%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Percentage of grasslands per administrative unit under high pressure from management practices.
6421,eea_v_3035_1_mio_crop-intens-management_p_2010_v01_r00,0,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2FCropland_intensification_2010%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Percentage of croplands per administrative unit under high pressure from management practices.
6422,4631cb7c-001c-4924-9df7-6c379da8c0e2,AET:MONTH:MONTH,OGC:WMS-1.3.0-http-get-map,https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK2_ET%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Actual EvapoTranspiration (K2
6426,eea_v_3035_1_mio_grass-intens-lcf_p_2006-2012_v01_r00,0,OGC:WMS,https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2FGrassland_intensification_LCF_2006_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Percentage of grasslands per administrative unit under intensification from management practices
6433,10.2909/9d131e52-0ce9-41a1-9a96-0310eb97c415,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessClassifiedChange_12_15/MapServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6439,10.2909/61a2a6c8-9f9a-407d-a01d-d2101e9dcd65,0,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2009%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Imperviousness density 2009
6441,10.2909/3eccb338-d7d4-43e5-be77-ac0b6afc9aa7,1,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Imperviousness change 2006-2009 100m
6449,10.2909/899550c5-55fb-4291-87ad-6354b9b43e07,0,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Imperviousness change 2006-2009 20m
6450,10.2909/dd62f02d-a9e0-4e4f-906c-d5a913062deb,Imperviousness density 2012 100m,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_Imperviousness_Density_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6458,10.2909/bb32d49d-71ce-4a89-884a-e7e6fb118333,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessClassifiedChange_09_12/MapServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_09_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6463,10.2909/56b5c27b-ffaa-45c7-9b39-085dcbe725e4,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessChange_12_15/MapServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6473,10.2909/b1ccb4c2-be13-416c-ac17-246b3b5219cf,Imperviousness density change 06-12 100m,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_06_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6476,10.2909/511912cb-8707-4930-ace5-97984cd6f1b6,HRL_CPL:CPBSB_S2017,OGC:WMS,https%3A%2F%2Fgeoserver.vlcc.geoville.com%2Fgeoserver%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,CLMS_HRL_BareSoilBefore_S2017_R10m
6483,10.2909/454f6cd4-d7b2-4dfb-be9f-8ba1d667d69b,0,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,Imperviousness Classified Change 2006 - 2012
6492,10.2909/8b83d30f-4731-4de3-bead-1c6432d9d30a,0,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2015%2FMapServer%2FWMSServer%3Fservice%3DWMS,Imperviousness Density 2015
6496,10.2909/62ab826c-9411-4dbf-b516-beb1db681830,https://image.discomap.eea.europa.eu/arcgis/services/GioLandPublic/HRL_ImperviousnessClassifiedChange_06_09/MapServer/WMSServer?request=GetCapabilities&service=WMS,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
6498,10.2909/69a44d4d-ef2c-4ae3-bf38-ff9f565252e0,HRL_CPL:CPBSA_S2017,OGC:WMS,https%3A%2F%2Fgeoserver.vlcc.geoville.com%2Fgeoserver%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,CLMS_HRL_BareSoilAfter_S2017_R10m
6507,10.2909/53eb2a55-4537-41ef-938f-603a52a5eb39,Imperviousness density change 09-12 20m,OGC:WMS,https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_09_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
